list_name,name,label,label::Arabic,Filter,X6
subdistricts,Al_Yousifya,Al Yousifya,,Mahmoudiya_Baghdad,
subdistricts,Markaz_Mahmudiya,Markaz Mahmudiya,,Mahmoudiya_Baghdad,
subdistricts,Al_Karrada_Al_Sharqia,Al Karrada Al Sharqia,,Resafa,Baghdad
subdistricts,Baghdad_Al_Jedeede,Baghdad Al Jedeede,,Resafa,
subdistricts,Markaz_Thawra,Markaz Thawra,,Thawra,Baghdad
subdistricts,Al_Siba,Al Siba,,Abu_Al_Khaseeb,Basrah
subdistricts,Markaz_Abu_al_Khaseeb,Markaz Abu al Khaseeb,,Abu_Al_Khaseeb,
subdistricts,Al_Hartha,Al Hartha,,Basrah,Basrah
subdistricts,Markaz_Al_Basrah,Markaz Al Basrah,,Basrah,
subdistricts,Al_Bahhar,Al Bahhar,,Fao,Basrah
subdistricts,Markaz_Al_Faw,Markaz Al Faw,,Fao,
subdistricts,Al_Howweir,Al Howweir,,Mahmoudiya_Basrah,Basrah
subdistricts,Markaz_Al_Midaina,Markaz Al Midaina,,Mahmoudiya_Basrah,
subdistricts,Talha,Talha,,Mahmoudiya_Basrah,
subdistricts,Al_Dair,Al Dair,,Qurna,Basrah
subdistricts,Al_Thagar_Nahia,Al Thagar Nahia,,Qurna,
subdistricts,Markaz_Al_Qurna,Markaz Al Qurna,,Qurna,
subdistricts,Al_Nashwa,Al Nashwa,,Shatt_Al_Arab,Basrah
subdistricts,Markaz_Shat_Al_Arab,Markaz Shat Al Arab,,Shatt_Al_Arab,
subdistricts,Outba,Outba,,Shatt_Al_Arab,
subdistricts,Markaz_Al_Zubair,Markaz Al Zubair,,Zubair,Basrah
subdistricts,Safwan,Safwan,,Zubair,
subdistricts,Um_Qasr,Um Qasr,,Zubair,
subdistricts,Barwari_Bala,Barwari Bala,,Amedi,Dahuk
subdistricts,Markaz_Ali_Al_Amedi,Markaz Ali Al Amedi,,Amedi,
subdistricts,Nerwa_Rekan,Nerwa Rekan,,Amedi,
subdistricts,Sarsink,Sarsink,,Amedi,
subdistricts,Al_Duski,Al Duski,,Dahuk,Dahuk
subdistricts,Markaz_Dahuk,Markaz Dahuk,,Dahuk,
subdistricts,Zawita,Zawita,,Dahuk,
subdistricts,Al_Selvani,Al Selvani,,Sumel,Dahuk
subdistricts,Fayde,Fayde,,Sumel,
subdistricts,Markaz_Sumel,Markaz Sumel,,Sumel,
subdistricts,Sindi,Sindi,,Sumel,
subdistricts,Al_Kali,Al Kali,,Zakho,Dahuk
subdistricts,Al_Sindi,Al Sindi,,Zakho,
subdistricts,Markaz_Zakho,Markaz Zakho,,Zakho,
subdistricts,Mandali,Mandali,,Baladruz,Diyala
subdistricts,Markaz_Baladruz,Markaz Baladruz,,Baladruz,
subdistricts,Qazanya,Qazanya,,Baladruz,
subdistricts,Bahraz,Bahraz,,Baquba,Diyala
subdistricts,Bani_Sa'd,Bani Sa'd,,Baquba,
subdistricts,Kinan,Kinan,,Baquba,
subdistricts,Al_Atheem,Al Atheem,,Khalis,Diyala
subdistricts,Al_Mansouriyah,Al Mansouriyah,,Khalis,
subdistricts,Hubhub,Hubhub,,Khalis,
subdistricts,Markaz_Al_Khalis,Markaz Al Khalis,,Khalis,
subdistricts,Qalaa't_Ansab,Qalaa't Ansab,,Khalis,
subdistricts,As_Saadia,As Saadia,,Khanaqin,Diyala
subdistricts,Jalula,Jalula,,Khanaqin,
subdistricts,Markaz_Khanaquin,Markaz Khanaquin,,Khanaqin,
subdistricts,Midan,Midan,,Khanaqin,
subdistricts,Qaratu,Qaratu,,Khanaqin,
subdistricts,Jabarra,Jabarra,,Kifri,Diyala
subdistricts,Markaz_Kifri,Markaz Kifri,,Kifri,
subdistricts,Qara_Tabe,Qara Tabe,,Kifri,
subdistricts,Al_wajeheyeh,Al wajeheyeh,,Muqdadiya,Diyala
subdistricts,Markaz_Al_Muqdadiya,Markaz Al Muqdadiya,,Muqdadiya,
subdistricts,Barzan,Barzan,,Zibar,Erbil
subdistricts,Mazouri_Bala,Mazouri Bala,,Zibar,
subdistricts,Markaz_Erbil_Centre,Markaz Erbil Centre,,Erbil,Erbil
subdistricts,Qushtappa,Qushtappa,,Erbil,
subdistricts,Markaz_Koysinjaq,Markaz Koysinjaq,,Koysinjaq,Erbil
subdistricts,Shorsh,Shorsh,,Koysinjaq,
subdistricts,Taq_Taq,Taq Taq,,Koysinjaq,
subdistricts,Qaraj,Qaraj,,Makhmour,Erbil
subdistricts,Dibaga,Dibaga,,Makhmour,Erbil
subdistricts,Gwyer,Gwyer,,Makhmour,
subdistricts,Markaz_Makhmour,Markaz Makhmour,,Makhmour,
subdistricts,Harir,Harir,,Shaqlawa,Erbil
subdistricts,Khoshnaw,Khoshnaw,,Shaqlawa,
subdistricts,Salah_Al_Din,Salah Al Din,,Shaqlawa,
subdistricts,Balak,Balak,,Rawanduz,Erbil
subdistricts,Bradost,Bradost,,Rawanduz,
subdistricts,Diana,Diana,,Rawanduz,
subdistricts,Haji_Omaran,Haji Omaran,,Rawanduz,
subdistricts,Khailfan,Khailfan,,Rawanduz,
subdistricts,Mergasur,Mergasur,,Rawanduz,
subdistricts,Rawanduz,Rawanduz,,Rawanduz,
subdistricts,Markaz_Ain_Al_Tamur,Markaz Ain Al Tamur,,Ain_Al_Tamur,Kerbala
subdistricts,Al_Jadwal_Al_Ghrabi,Al Jadwal Al Ghrabi,,Hindiya,Kerbala
subdistricts,Markaz_Al_Hindiya,Markaz Al Hindiya,,Hindiya,
subdistricts,Al_Hassainya,Al Hassainya,,Kerbala,Kerbala
subdistricts,Markaz_Kerbela,Markaz Kerbela,,Kerbala,
subdistricts,Altun_Qupri,Altun Qupri,,Dibis,Kirkuk
subdistricts,Markaz_Dibis,Markaz Dibis,,Dibis,
subdistricts,Sargaran_(Al_Quds),Sargaran (Al Quds),,Dibis,
subdistricts,Markaz_Daquq,Markaz Daquq,,Daquq,Kirkuk
subdistricts,Rashad,Rashad,,Daquq,
subdistricts,Al_Abassy,Al Abassy,,Hawiga,Kirkuk
subdistricts,Al_Hawija,Al Hawija,,Hawiga,
subdistricts,Al_Riyad,Al Riyad,,Hawiga,
subdistricts,Al_Zab,Al Zab,,Hawiga,
subdistricts,Al_Multaqa,Al Multaqa,,Kirkuk,Kirkuk
subdistricts,Laylan_(Qara_Hasan),Laylan (Qara Hasan),,Kirkuk,
subdistricts,Markaz_Kirkuk,Markaz Kirkuk,,Kirkuk,
subdistricts,Qara_Hanjeer,Qara Hanjeer,,Kirkuk,
subdistricts,Schwan,Schwan,,Kirkuk,
subdistricts,Taza_Khurmatu,Taza Khurmatu,,Kirkuk,
subdistricts,Yaychi,Yaychi,,Kirkuk,
subdistricts,Ali_Al_Sharki,Ali Al Sharki,,Ali_Al_Gharbi,Missan
subdistricts,Markaz_Ali_Al_Gharbi,Markaz Ali Al Gharbi,,Ali_Al_Gharbi,
subdistricts,Al_Teeb,Al Teeb,,Amara,Missan
subdistricts,Kumait,Kumait,,Amara,
subdistricts,Al_Kahla,Al Kahla,,Kahla,Missan
subdistricts,Al_Msharah,Al Msharah,,Kahla,
subdistricts,Al_Rafeai,Al Rafeai,,Kahla,
subdistricts,Al_Salam,Al Salam,,Mahmoudiya_Missan,Missan
subdistricts,Markaz_Al_Maimouna,Markaz Al Maimouna,,Mahmoudiya_Missan,
subdistricts,Al_Adel,Al Adel,,Mejar_Al_Kabir,Missan
subdistricts,Al_Aziz,Al Aziz,,Mejar_Al_Kabir,
subdistricts,Markaz_Qalat_Saleh,Markaz Qalat Saleh,,Qalat_Saleh,Missan
subdistricts,Markaz_Al_Khidhir,Markaz Al Khidhir,,Khidhir,Muthanna
subdistricts,Al_Hilal,Al Hilal,,Rumaitha,Muthanna
subdistricts,Al_Majd_Nahia,Al Majd Nahia,,Rumaitha,
subdistricts,Al_Najmi,Al Najmi,,Rumaitha,
subdistricts,Al_Warka,Al Warka,,Rumaitha,
subdistricts,Markaz_Al_Rumaitha,Markaz Al Rumaitha,,Rumaitha,
subdistricts,Markaz_Al_Salman,Markaz Al Salman,,Salman,Muthanna
subdistricts,Al_Sowair,Al Sowair,,Samawa,Muthanna
subdistricts,Al_Huriya,Al Huriya,,Kufa,Najaf
subdistricts,Markaz_Al_Kufa,Markaz Al Kufa,,Kufa,
subdistricts,Al_Heera,Al Heera,,Mahmoudiya_Najaf,Najaf
subdistricts,Al_Haydariya,Al Haydariya,,Najaf,Najaf
subdistricts,Al_Shabaka,Al Shabaka,,Najaf,
subdistricts,Markaz_Al_Najaf,Markaz Al Najaf,,Najaf,
subdistricts,Bardarash,Bardarash,,Akre,Ninewa
subdistricts,Bjeel,Bjeel,,Akre,
subdistricts,Dinartha,Dinartha,,Akre,
subdistricts,Gerdaseen,Gerdaseen,,Akre,
subdistricts,Markaz_Akre,Markaz Akre,,Akre,
subdistricts,Al_Qahtaniya,Al Qahtaniya,,Baaj,Ninewa
subdistricts,Markaz_Al_Ba'aj,Markaz Al Ba'aj,,Baaj,
subdistricts,Al_Namroud,Al Namroud,,Hamdaniya,Ninewa
subdistricts,Bartalla,Bartalla,,Hamdaniya,
subdistricts,Markaz_Al_Hamdaniya,Markaz Al Hamdaniya,,Hamdaniya,
subdistricts,Markaz_Hatra,Markaz Hatra,,Hatra,Ninewa
subdistricts,Al_Muhamadath,Al Muhamadath,,Mosul,Ninewa
subdistricts,Al_Qayara,Al Qayara,,Mosul,
subdistricts,Baashiqa,Baashiqa,,Mosul,
subdistricts,Hamam_al_Aleem,Hamam al Aleem,,Mosul,
subdistricts,Atroush,Atroush,,Sheikhan,Ninewa
subdistricts,Markaz_Sheikhan,Markaz Sheikhan,,Sheikhan,
subdistricts,Qasrouk,Qasrouk,,Sheikhan,
subdistricts,Al_Shamal,Al Shamal,,Sinjar,Ninewa
subdistricts,Markaz_Sinjar,Markaz Sinjar,,Sinjar,
subdistricts,Qaeyrrawan,Qaeyrrawan,,Sinjar,
subdistricts,Ayadiya,Ayadiya,,Telafar,Ninewa
subdistricts,Markaz_Tal_Afar,Markaz Tal Afar,,Telafar,
subdistricts,Rubiya,Rubiya,,Telafar,
subdistricts,Zummar,Zummar,,Telafar,
subdistricts,Al_Qosh,Al Qosh,,Tilkaef,Ninewa
subdistricts,Markaz_Tilkaef,Markaz Tilkaef,,Tilkaef,
subdistricts,Wanna,Wanna,,Tilkaef,
subdistricts,Al_Bdair,Al Bdair,,Afaq,Qadissiya
subdistricts,Al_Fawwar,Al Fawwar,,Afaq,
subdistricts,Markaz_Afaq,Markaz Afaq,,Afaq,
subdistricts,Sumer,Sumer,,Afaq,
subdistricts,Al_Daghara,Al Daghara,,Diwaniya,Qadissiya
subdistricts,Al_Saniya,Al Saniya,,Diwaniya,
subdistricts,Al_Shafeia,Al Shafeia,,Diwaniya,
subdistricts,Markaz_Al_Diwaniya,Markaz Al Diwaniya,,Diwaniya,
subdistricts,Al_Sadeer,Al Sadeer,,Hamza,Qadissiya
subdistricts,Al_Shinafiya,Al Shinafiya,,Hamza,
subdistricts,Markaz_Al_Hamza,Markaz Al Hamza,,Hamza,
subdistricts,Al_Mihanawiya,Al Mihanawiya,,Shamiya,Qadissiya
subdistricts,Ghammas,Ghammas,,Shamiya,
subdistricts,Al_Siniya,Al Siniya,,Baiji,Salah_al_Din
subdistricts,MakkHoul,MakkHoul,,Baiji,
subdistricts,Markaz_Baiji,Markaz Baiji,,Baiji,
subdistricts,Al_Dujeel,Al Dujeel,,Balad,Salah_al_Din
subdistricts,Al_Duloeyah,Al Duloeyah,,Balad,
subdistricts,Al_Esshaqi,Al Esshaqi,,Balad,
subdistricts,Yathreb,Yathreb,,Balad,
subdistricts,Abu_Dalf,Abu Dalf,,Daur,Salah_al_Din
subdistricts,Hamreen,Hamreen,,Daur,
subdistricts,Al_Moatassem,Al Moatassem,,Samarra,Salah_al_Din
subdistricts,Al_Tharthar,Al Tharthar,,Samarra,
subdistricts,Dijla,Dijla,,Samarra,
subdistricts,Markaz_Samera'a,Markaz Samera'a,,Samarra,
subdistricts,Markaz_Al_Shirqat,Markaz Al Shirqat,,Shirqat,Salah_al_Din
subdistricts,Al_Alam,Al Alam,,Tikrit,Salah_al_Din
subdistricts,Um_Al_Qura,Um Al Qura,,Tikrit,
subdistricts,Al_Amerli,Al Amerli,,Tuz,Salah_al_Din
subdistricts,Markaz_Tuz,Markaz Tuz,,Tuz,
subdistricts,Suleiman_Beg,Suleiman Beg,,Tuz,
subdistricts,Aghjalar,Aghjalar,,Chamchamal,Sulaymaniyah
subdistricts,Markaz_Chamchamal,Markaz Chamchamal,,Chamchamal,
subdistricts,Qadir_Karam,Qadir Karam,,Chamchamal,
subdistricts,Sangaw,Sangaw,,Chamchamal,
subdistricts,Markaz_Darbandihkan,Markaz Darbandihkan,,Darbandihkan,Sulaymaniyah
subdistricts,Gnareen,Gnareen,,Dokan,Sulaymaniyah
subdistricts,Surdash,Surdash,,Dokan,
subdistricts,Biyara,Biyara,,Halabja,Sulaymaniyah
subdistricts,Khurman,Khurman,,Halabja,
subdistricts,Markaz_Halabja,Markaz Halabja,,Halabja,
subdistricts,Shahrazur,Shahrazur,,Halabja,
subdistricts,Markaz_Kalar,Markaz Kalar,,Kalar,Sulaymaniyah
subdistricts,Pebaz,Pebaz,,Kalar,
subdistricts,Tilako,Tilako,,Kalar,
subdistricts,Garmik,Garmik,,Penjwin,Sulaymaniyah
subdistricts,Markaz_Penjwin,Markaz Penjwin,,Penjwin,
subdistricts,Hero,Hero,,Pshdar,Sulaymaniyah
subdistricts,Markaz_Pshdar,Markaz Pshdar,,Pshdar,
subdistricts,Nawdasht,Nawdasht,,Pshdar,
subdistricts,Betwata,Betwata,,Rania,Sulaymaniyah
subdistricts,Mirka,Mirka,,Rania,
subdistricts,Ranya,Ranya,,Rania,
subdistricts,Markaz_Sharbazher,Markaz Sharbazher,,Sharbazher,Sulaymaniyah
subdistricts,Mawat,Mawat,,Sharbazher,
subdistricts,Saruchik,Saruchik,,Sharbazher,
subdistricts,Siwail,Siwail,,Sharbazher,
subdistricts,Bazyan,Bazyan,,Sulaymaniya,Sulaymaniyah
subdistricts,Qaradagh,Qaradagh,,Sulaymaniya,
subdistricts,Sarchnar,Sarchnar,,Sulaymaniya,
subdistricts,Al_Fhood,Al Fhood,,Chibayish,Thi_Qar
subdistricts,Al_Hammer,Al Hammer,,Chibayish,
subdistricts,Markaz_Al_Chibayish,Markaz Al Chibayish,,Chibayish,
subdistricts,Al_Fajer,Al Fajer,,Nassriya,Thi_Qar
subdistricts,Al_Nasr,Al Nasr,,Nassriya,
subdistricts,Markaz_Al_Rifaai,Markaz Al Rifaai,,Nassriya,
subdistricts,Qalat_Siker,Qalat Siker,,Nassriya,
subdistricts,Al_Dawaya,Al Dawaya,,Rifai,Thi_Qar
subdistricts,Al_Gharraf,Al Gharraf,,Rifai,
subdistricts,Markaz_Al_Shatra,Markaz Al Shatra,,Rifai,
subdistricts,Al_Battha'a,Al Battha'a,,Rifai,
subdistricts,Al_Islah,Al Islah,,Shatra,Thi_Qar
subdistricts,Al_Nasiriya,Al Nasiriya,,Shatra,
subdistricts,Said_Dekhil,Said Dekhil,,Shatra,
subdistricts,Akaika,Akaika,,Suq_Al_Shoyokh,Thi_Qar
subdistricts,Al_Fadhliya,Al Fadhliya,,Suq_Al_Shoyokh,
subdistricts,Al_Ttar,Al Ttar,,Suq_Al_Shoyokh,
subdistricts,Garmat_Beni_Said,Garmat Beni Said,,Suq_Al_Shoyokh,
subdistricts,Jassan,Jassan,,Badra,Wassit
subdistricts,Markaz_Badra,Markaz Badra,,Badra,
subdistricts,Al_Bashaer,Al Bashaer,,Hai,Wassit
subdistricts,Al_Mowafaqiya,Al Mowafaqiya,,Hai,
subdistricts,Markaz_Al_Kut,Markaz Al Kut,,Kut,Wassit
subdistricts,Shaekh_Saad,Shaekh Saad,,Kut,
subdistricts,Shaekh_Saad,Shaekh Saad,,Kut,
subdistricts,Wasit,Wasit,,Kut,
subdistricts,Al_Ahrar,Al Ahrar,,Namaniya,Wassit
subdistricts,Markaz_Al_Noamaniya,Markaz Al Noamaniya,,Namaniya,
subdistricts,Al_Aziziya,Al Aziziya,,Suwaira,Wassit
subdistricts,Al_Hafriya,Al Hafriya,,Suwaira,
subdistricts,Al_Shehamiya,Al Shehamiya,,Suwaira,
subdistricts,Al_Zubaidiya,Al Zubaidiya,,Suwaira,
subdistricts,Markaz_Al_Suwaira,Markaz Al Suwaira,,Suwaira,
